ui_id,ui_key,symbol,current_text,target_text_th,translation_status,scope_class,current_language,ui_areas,usage_count,definition_kind,source_file,source_line,line_count,control_codes,has_placeholders,width_constraint_status,visual_qa_status,translator_note
UI0543,global:gText_XNatureHatchedSomewhereAt,gText_XNatureHatchedSomewhereAt,"{DYNAMIC 0}{DYNAMIC 2}{DYNAMIC 1}{DYNAMIC 5} nature,
hatched somewhere at {LV_2}{DYNAMIC 0}{DYNAMIC 3}{DYNAMIC 1}.",,pending,core_ui_prompt,english,SUMMARY,1,c_u8,src/strings.c,535,2,{DYNAMIC 0};{DYNAMIC 1};{DYNAMIC 2};{DYNAMIC 3};{DYNAMIC 5};{LV_2},yes,pending_usage_to_window_mapping,pending,
UI0544,global:gText_XNatureMetAtYZ,gText_XNatureMetAtYZ,"{DYNAMIC 0}{DYNAMIC 2}{DYNAMIC 1}{DYNAMIC 5} nature,
met at {LV_2}{DYNAMIC 0}{DYNAMIC 3}{DYNAMIC 1},
{DYNAMIC 0}{DYNAMIC 4}{DYNAMIC 1}.",,pending,core_ui_prompt,english,SUMMARY,1,c_u8,src/strings.c,528,3,{DYNAMIC 0};{DYNAMIC 1};{DYNAMIC 2};{DYNAMIC 3};{DYNAMIC 4};{DYNAMIC 5};{LV_2},yes,pending_usage_to_window_mapping,pending,
UI0545,global:gText_XNatureMetSomewhereAt,gText_XNatureMetSomewhereAt,"{DYNAMIC 0}{DYNAMIC 2}{DYNAMIC 1}{DYNAMIC 5} nature,
met somewhere at {LV_2}{DYNAMIC 0}{DYNAMIC 3}{DYNAMIC 1}.",,pending,core_ui_prompt,english,SUMMARY,1,c_u8,src/strings.c,534,2,{DYNAMIC 0};{DYNAMIC 1};{DYNAMIC 2};{DYNAMIC 3};{DYNAMIC 5};{LV_2},yes,pending_usage_to_window_mapping,pending,
UI0546,global:gText_XNatureObtainedInTrade,gText_XNatureObtainedInTrade,"{DYNAMIC 0}{DYNAMIC 2}{DYNAMIC 1}{DYNAMIC 5} nature,
obtained in a trade.",,pending,core_ui_prompt,english,SUMMARY,2,c_u8,src/strings.c,530,2,{DYNAMIC 0};{DYNAMIC 1};{DYNAMIC 2};{DYNAMIC 5},yes,pending_usage_to_window_mapping,pending,
UI0547,global:gText_XNatureProbablyMetAt,gText_XNatureProbablyMetAt,"{DYNAMIC 0}{DYNAMIC 2}{DYNAMIC 1}{DYNAMIC 5} nature,
probably met at {LV_2}{DYNAMIC 0}{DYNAMIC 3}{DYNAMIC 1},
{DYNAMIC 0}{DYNAMIC 4}{DYNAMIC 1}.",,pending,core_ui_prompt,english,SUMMARY,1,c_u8,src/strings.c,532,3,{DYNAMIC 0};{DYNAMIC 1};{DYNAMIC 2};{DYNAMIC 3};{DYNAMIC 4};{DYNAMIC 5};{LV_2},yes,pending_usage_to_window_mapping,pending,
UI0548,global:gText_YouCantReleaseAnEgg,gText_YouCantReleaseAnEgg,You can't release an EGG.,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,890,1,,no,pending_usage_to_window_mapping,pending,
UI0549,global:gText_YouDontHaveMoney,gText_YouDontHaveMoney,You don't have enough money.{PAUSE_UNTIL_PRESS},,pending,system_message,english,SHOP,1,c_u8,src/strings.c,356,1,{PAUSE_UNTIL_PRESS},yes,pending_usage_to_window_mapping,pending,
UI0550,global:gText_YouWantedVar1ThatllBeVar2,gText_YouWantedVar1ThatllBeVar2,"You wanted {STR_VAR_1}?
That'll be ¥{STR_VAR_2}. Will that be okay?",,pending,core_ui_prompt,english,SHOP,1,c_u8,src/strings.c,352,2,{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0551,global:gText_YourName,gText_YourName,YOUR NAME?,ชื่อของเธอ?,proof_passed,core_ui_prompt,english,MAIN_MENU,1,c_u8,src/strings.c,1642,1,,no,pass,proof_passed,Runtime screenshot reviewed: rendering and translation passed.
UI0552,global:gText_YourPartysFull,gText_YourPartysFull,Your party's full!,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,887,1,,no,pending_usage_to_window_mapping,pending,
UI0553,global:gText_YoureHoldingAPkmn,gText_YoureHoldingAPkmn,You're holding a POKéMON!,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,888,1,,no,pending_usage_to_window_mapping,pending,
UI0554,global:gText_xVar1,gText_xVar1,×{STR_VAR_1},,not_applicable,technical_not_translatable,nonlinguistic,BAG;PC_STORAGE;SHOP,7,c_u8,src/strings.c,224,1,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0555,local:src/naming_screen.c:sText_AlphabetUpperLower,sText_AlphabetUpperLower,ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz!,,pending,core_ui_prompt,english,MAIN_MENU,2,c_u8,src/naming_screen.c,198,1,,no,pending_usage_to_window_mapping,pending,
UI0556,local:src/pokedex.c:sText_No000,sText_No000,{NO}000,,not_applicable,technical_not_translatable,nonlinguistic,POKEDEX,1,c_u8,src/pokedex.c,847,1,{NO},yes,pending_usage_to_window_mapping,pending,
UI0557,local:src/pokedex.c:sText_TenDashes,sText_TenDashes,----------,,not_applicable,technical_not_translatable,nonlinguistic,POKEDEX,1,c_u8,src/pokedex.c,849,1,,no,pending_usage_to_window_mapping,pending,
UI0558,local:src/pokedex.c:sText_TenDashes2,sText_TenDashes2,----------,,not_applicable,technical_not_translatable,nonlinguistic,POKEDEX,1,c_u8,src/pokedex.c,990,1,,no,pending_usage_to_window_mapping,pending,
UI0559,local:src/pokemon_storage_system.c:sText_OutOf30,sText_OutOf30,/30,,not_applicable,technical_not_translatable,nonlinguistic,PC_STORAGE,1,c_u8,src/pokemon_storage_system.c,947,1,,no,pending_usage_to_window_mapping,pending,
UI0560,local:src/pokemon_summary_screen.c:sMemoMiscTextColor,sMemoMiscTextColor,{COLOR WHITE}{SHADOW DARK_GRAY},,not_applicable,technical_not_translatable,nonlinguistic,SUMMARY,1,c_u8,src/pokemon_summary_screen.c,747,1,{COLOR WHITE};{SHADOW DARK_GRAY},yes,pending_usage_to_window_mapping,pending,
UI0561,local:src/pokemon_summary_screen.c:sMemoNatureTextColor,sMemoNatureTextColor,{COLOR LIGHT_RED}{SHADOW GREEN},,not_applicable,technical_not_translatable,nonlinguistic,SUMMARY,1,c_u8,src/pokemon_summary_screen.c,746,1,{COLOR LIGHT_RED};{SHADOW GREEN},yes,pending_usage_to_window_mapping,pending,
UI0562,local:src/pokemon_summary_screen.c:sMovesPPLayout,sMovesPPLayout,{PP}{DYNAMIC 0}/{DYNAMIC 1},,not_applicable,technical_not_translatable,nonlinguistic,SUMMARY,2,c_u8,src/pokemon_summary_screen.c,750,1,{DYNAMIC 0};{DYNAMIC 1};{PP},yes,pending_usage_to_window_mapping,pending,
UI0563,local:src/pokemon_summary_screen.c:sStatsLeftColumnLayout,sStatsLeftColumnLayout,"{DYNAMIC 0}/{DYNAMIC 1}
{DYNAMIC 2}
{DYNAMIC 3}",,not_applicable,technical_not_translatable,nonlinguistic,SUMMARY,1,c_u8,src/pokemon_summary_screen.c,748,3,{DYNAMIC 0};{DYNAMIC 1};{DYNAMIC 2};{DYNAMIC 3},yes,pending_usage_to_window_mapping,pending,
UI0564,local:src/pokemon_summary_screen.c:sStatsRightColumnLayout,sStatsRightColumnLayout,"{DYNAMIC 0}
{DYNAMIC 1}
{DYNAMIC 2}",,not_applicable,technical_not_translatable,nonlinguistic,SUMMARY,1,c_u8,src/pokemon_summary_screen.c,749,3,{DYNAMIC 0};{DYNAMIC 1};{DYNAMIC 2},yes,pending_usage_to_window_mapping,pending,
UI0565,local:src/pokenav_conditions_search_results.c:sText_FemaleSymbol,sText_FemaleSymbol,{COLOR_HIGHLIGHT_SHADOW LIGHT_GREEN WHITE BLUE}♀{COLOR_HIGHLIGHT_SHADOW DARK_GRAY WHITE LIGHT_GRAY},,not_applicable,technical_not_translatable,nonlinguistic,POKENAV,1,c_u8,src/pokenav_conditions_search_results.c,129,1,{COLOR_HIGHLIGHT_SHADOW DARK_GRAY WHITE LIGHT_GRAY};{COLOR_HIGHLIGHT_SHADOW LIGHT_GREEN WHITE BLUE},yes,pending_usage_to_window_mapping,pending,
UI0566,local:src/pokenav_conditions_search_results.c:sText_MaleSymbol,sText_MaleSymbol,{COLOR_HIGHLIGHT_SHADOW LIGHT_RED WHITE GREEN}♂{COLOR_HIGHLIGHT_SHADOW DARK_GRAY WHITE LIGHT_GRAY},,not_applicable,technical_not_translatable,nonlinguistic,POKENAV,1,c_u8,src/pokenav_conditions_search_results.c,128,1,{COLOR_HIGHLIGHT_SHADOW DARK_GRAY WHITE LIGHT_GRAY};{COLOR_HIGHLIGHT_SHADOW LIGHT_RED WHITE GREEN},yes,pending_usage_to_window_mapping,pending,
UI0567,local:src/pokenav_conditions_search_results.c:sText_NoGenderSymbol,sText_NoGenderSymbol,{UNK_SPACER},,not_applicable,technical_not_translatable,nonlinguistic,POKENAV,1,c_u8,src/pokenav_conditions_search_results.c,130,1,{UNK_SPACER},yes,pending_usage_to_window_mapping,pending,
UI0568,local:src/pokenav_match_call_gfx.c:sText_CallingDots,sText_CallingDots,·{PAUSE 4}·{PAUSE 4}·{PAUSE 4}·{PAUSE 4}·\p,,not_applicable,technical_not_translatable,nonlinguistic,POKENAV,1,c_u8,src/pokenav_match_call_gfx.c,208,1,\p;{PAUSE 4},yes,pending_usage_to_window_mapping,pending,
UI0569,local:src/pokenav_ribbons_list.c:sText_FemaleSymbol,sText_FemaleSymbol,{COLOR_HIGHLIGHT_SHADOW LIGHT_GREEN WHITE BLUE}♀{COLOR_HIGHLIGHT_SHADOW DARK_GRAY WHITE LIGHT_GRAY},,not_applicable,technical_not_translatable,nonlinguistic,POKENAV,1,c_u8,src/pokenav_ribbons_list.c,124,1,{COLOR_HIGHLIGHT_SHADOW DARK_GRAY WHITE LIGHT_GRAY};{COLOR_HIGHLIGHT_SHADOW LIGHT_GREEN WHITE BLUE},yes,pending_usage_to_window_mapping,pending,
UI0570,local:src/pokenav_ribbons_list.c:sText_MaleSymbol,sText_MaleSymbol,{COLOR_HIGHLIGHT_SHADOW LIGHT_RED WHITE GREEN}♂{COLOR_HIGHLIGHT_SHADOW DARK_GRAY WHITE LIGHT_GRAY},,not_applicable,technical_not_translatable,nonlinguistic,POKENAV,1,c_u8,src/pokenav_ribbons_list.c,123,1,{COLOR_HIGHLIGHT_SHADOW DARK_GRAY WHITE LIGHT_GRAY};{COLOR_HIGHLIGHT_SHADOW LIGHT_RED WHITE GREEN},yes,pending_usage_to_window_mapping,pending,
UI0571,local:src/pokenav_ribbons_list.c:sText_NoGenderSymbol,sText_NoGenderSymbol,{UNK_SPACER},,not_applicable,technical_not_translatable,nonlinguistic,POKENAV,1,c_u8,src/pokenav_ribbons_list.c,125,1,{UNK_SPACER},yes,pending_usage_to_window_mapping,pending,
UI0572,local:src/pokenav_ribbons_summary.c:sGenderlessIconString,sGenderlessIconString,{UNK_SPACER},,not_applicable,technical_not_translatable,nonlinguistic,POKENAV,1,c_u8,src/pokenav_ribbons_summary.c,870,1,{UNK_SPACER},yes,pending_usage_to_window_mapping,pending,
UI0573,local:src/pokenav_ribbons_summary.c:sText_FemaleSymbol,sText_FemaleSymbol,{COLOR_HIGHLIGHT_SHADOW LIGHT_GREEN WHITE BLUE}♀{COLOR_HIGHLIGHT_SHADOW DARK_GRAY WHITE LIGHT_GRAY},,not_applicable,technical_not_translatable,nonlinguistic,POKENAV,1,c_u8,src/pokenav_ribbons_summary.c,869,1,{COLOR_HIGHLIGHT_SHADOW DARK_GRAY WHITE LIGHT_GRAY};{COLOR_HIGHLIGHT_SHADOW LIGHT_GREEN WHITE BLUE},yes,pending_usage_to_window_mapping,pending,
UI0574,local:src/pokenav_ribbons_summary.c:sText_MaleSymbol,sText_MaleSymbol,{COLOR_HIGHLIGHT_SHADOW LIGHT_RED WHITE GREEN}♂{COLOR_HIGHLIGHT_SHADOW DARK_GRAY WHITE LIGHT_GRAY},,not_applicable,technical_not_translatable,nonlinguistic,POKENAV,1,c_u8,src/pokenav_ribbons_summary.c,868,1,{COLOR_HIGHLIGHT_SHADOW DARK_GRAY WHITE LIGHT_GRAY};{COLOR_HIGHLIGHT_SHADOW LIGHT_RED WHITE GREEN},yes,pending_usage_to_window_mapping,pending,
