ui_key,symbol,ui_area,usage_file,usage_line,function_or_scope,context_kind,font_direct,alignment_direct,window_and_position_status,source_context,usage_status
local:src/battle_message.c:sText_PlayerDefeatedLinkTrainer,sText_PlayerDefeatedLinkTrainer,BATTLE_SYSTEM,src/battle_message.c,2223,STRINGID_BATTLEEND,dynamic_handler_reference,,left_or_dynamic,pending_call_flow_mapping,stringPtr = sText_PlayerDefeatedLinkTrainer;,active_reference
local:src/battle_message.c:sText_PlayerLostAgainstLinkTrainer,sText_PlayerLostAgainstLinkTrainer,BATTLE_SYSTEM,src/battle_message.c,2226,STRINGID_BATTLEEND,dynamic_handler_reference,,left_or_dynamic,pending_call_flow_mapping,stringPtr = sText_PlayerLostAgainstLinkTrainer;,active_reference
local:src/battle_message.c:sText_PlayerBattledToDrawLinkTrainer,sText_PlayerBattledToDrawLinkTrainer,BATTLE_SYSTEM,src/battle_message.c,2229,STRINGID_BATTLEEND,dynamic_handler_reference,,left_or_dynamic,pending_call_flow_mapping,stringPtr = sText_PlayerBattledToDrawLinkTrainer;,active_reference
local:src/battle_message.c:sText_SpaceIs,sText_SpaceIs,BATTLE_SYSTEM,src/battle_message.c,2898,ChooseTypeOfMoveUsedString,usedmove_helper_reference,,left_or_dynamic,pending_call_flow_mapping,"StringCopy(textBuff, sText_SpaceIs); // is",active_reference
local:src/battle_message.c:sText_ApostropheS,sText_ApostropheS,BATTLE_SYSTEM,src/battle_message.c,2900,ChooseTypeOfMoveUsedString,usedmove_helper_reference,,left_or_dynamic,pending_call_flow_mapping,"StringCopy(textBuff, sText_ApostropheS); // 's",active_reference
local:src/battle_message.c:sText_ExclamationMark,sText_ExclamationMark,BATTLE_SYSTEM,src/battle_message.c,2941,ChooseTypeOfMoveUsedString,usedmove_helper_reference,,left_or_dynamic,pending_call_flow_mapping,"StringCopy(dst, sText_ExclamationMark);",active_reference
local:src/battle_message.c:sText_ExclamationMark2,sText_ExclamationMark2,BATTLE_SYSTEM,src/battle_message.c,2944,ChooseTypeOfMoveUsedString,usedmove_helper_reference,,left_or_dynamic,pending_call_flow_mapping,"StringCopy(dst, sText_ExclamationMark2);",active_reference
local:src/battle_message.c:sText_ExclamationMark3,sText_ExclamationMark3,BATTLE_SYSTEM,src/battle_message.c,2947,ChooseTypeOfMoveUsedString,usedmove_helper_reference,,left_or_dynamic,pending_call_flow_mapping,"StringCopy(dst, sText_ExclamationMark3);",active_reference
local:src/battle_message.c:sText_ExclamationMark4,sText_ExclamationMark4,BATTLE_SYSTEM,src/battle_message.c,2950,ChooseTypeOfMoveUsedString,usedmove_helper_reference,,left_or_dynamic,pending_call_flow_mapping,"StringCopy(dst, sText_ExclamationMark4);",active_reference
local:src/battle_message.c:sText_ExclamationMark5,sText_ExclamationMark5,BATTLE_SYSTEM,src/battle_message.c,2953,ChooseTypeOfMoveUsedString,usedmove_helper_reference,,left_or_dynamic,pending_call_flow_mapping,"StringCopy(dst, sText_ExclamationMark5);",active_reference
inline:src/battle_message.c:sATypeMove_Table:0,sATypeMove_Table[0],BATTLE_SYSTEM,src/battle_message.c,1330,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_NORMAL]   = _(""a NORMAL move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:1,sATypeMove_Table[1],BATTLE_SYSTEM,src/battle_message.c,1331,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_FIGHTING] = _(""a FIGHTING move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:2,sATypeMove_Table[2],BATTLE_SYSTEM,src/battle_message.c,1332,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_FLYING]   = _(""a FLYING move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:3,sATypeMove_Table[3],BATTLE_SYSTEM,src/battle_message.c,1333,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_POISON]   = _(""a POISON move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:4,sATypeMove_Table[4],BATTLE_SYSTEM,src/battle_message.c,1334,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_GROUND]   = _(""a GROUND move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:5,sATypeMove_Table[5],BATTLE_SYSTEM,src/battle_message.c,1335,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_ROCK]     = _(""a ROCK move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:6,sATypeMove_Table[6],BATTLE_SYSTEM,src/battle_message.c,1336,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_BUG]      = _(""a BUG move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:7,sATypeMove_Table[7],BATTLE_SYSTEM,src/battle_message.c,1337,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_GHOST]    = _(""a GHOST move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:8,sATypeMove_Table[8],BATTLE_SYSTEM,src/battle_message.c,1338,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_STEEL]    = _(""a STEEL move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:9,sATypeMove_Table[9],BATTLE_SYSTEM,src/battle_message.c,1339,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_MYSTERY]  = _(""a ??? move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:10,sATypeMove_Table[10],BATTLE_SYSTEM,src/battle_message.c,1340,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_FIRE]     = _(""a FIRE move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:11,sATypeMove_Table[11],BATTLE_SYSTEM,src/battle_message.c,1341,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_WATER]    = _(""a WATER move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:12,sATypeMove_Table[12],BATTLE_SYSTEM,src/battle_message.c,1342,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_GRASS]    = _(""a GRASS move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:13,sATypeMove_Table[13],BATTLE_SYSTEM,src/battle_message.c,1343,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_ELECTRIC] = _(""an ELECTRIC move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:14,sATypeMove_Table[14],BATTLE_SYSTEM,src/battle_message.c,1344,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_PSYCHIC]  = _(""a PSYCHIC move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:15,sATypeMove_Table[15],BATTLE_SYSTEM,src/battle_message.c,1345,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_ICE]      = _(""an ICE move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:16,sATypeMove_Table[16],BATTLE_SYSTEM,src/battle_message.c,1346,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_DRAGON]   = _(""a DRAGON move""),",active_reference
inline:src/battle_message.c:sATypeMove_Table:17,sATypeMove_Table[17],BATTLE_SYSTEM,src/battle_message.c,1347,sATypeMove_Table,inline_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[TYPE_DARK]     = _(""a DARK move"")",active_reference
