id,raw_category,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,source_file,source_line,source_label,group7_scope_decision,destination_group,corrected_group7_decision,correction_reason,stable_target_key,battle_hold_group,canonical_decision,decision_reason,evidence_source
dlg_ea84a55884b7a1f5,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route109_SeashoreHouse/scripts.inc,161,Route109_SeashoreHouse_Text_JohannaPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route109_SeashoreHouse/scripts.inc::Route109_SeashoreHouse_Text_JohannaPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_427137a0adf8811f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route109_SeashoreHouse/scripts.inc,172,Route109_SeashoreHouse_Text_SimonPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route109_SeashoreHouse/scripts.inc::Route109_SeashoreHouse_Text_SimonPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_fb528823543d4d3c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle1/scripts.inc,52,Route110_TrickHousePuzzle1_Text_SallyPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle1/scripts.inc::Route110_TrickHousePuzzle1_Text_SallyPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_35b8641b9e36d494,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle1/scripts.inc,63,Route110_TrickHousePuzzle1_Text_EddiePostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle1/scripts.inc::Route110_TrickHousePuzzle1_Text_EddiePostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_fefcacd1516a4963,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle1/scripts.inc,73,Route110_TrickHousePuzzle1_Text_RobinPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle1/scripts.inc::Route110_TrickHousePuzzle1_Text_RobinPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_6236d2ac8bad6b9e,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle2/scripts.inc,115,Route110_TrickHousePuzzle2_Text_TedPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle2/scripts.inc::Route110_TrickHousePuzzle2_Text_TedPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_1717fc4bf35fcceb,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle2/scripts.inc,126,Route110_TrickHousePuzzle2_Text_PaulPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle2/scripts.inc::Route110_TrickHousePuzzle2_Text_PaulPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_26b55d37394c5bfd,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle2/scripts.inc,137,Route110_TrickHousePuzzle2_Text_GeorgiaPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle2/scripts.inc::Route110_TrickHousePuzzle2_Text_GeorgiaPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_8e92df520b0407e8,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle3/scripts.inc,317,Route110_TrickHousePuzzle3_Text_JustinPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle3/scripts.inc::Route110_TrickHousePuzzle3_Text_JustinPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_85ccdb972499bf37,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle3/scripts.inc,328,Route110_TrickHousePuzzle3_Text_MarthaPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle3/scripts.inc::Route110_TrickHousePuzzle3_Text_MarthaPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_318dc0c246e86f05,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle3/scripts.inc,340,Route110_TrickHousePuzzle3_Text_AlanPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle3/scripts.inc::Route110_TrickHousePuzzle3_Text_AlanPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_46aa2aa5f8ab36ad,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle4/scripts.inc,44,Route110_TrickHousePuzzle4_Text_CoraPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle4/scripts.inc::Route110_TrickHousePuzzle4_Text_CoraPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_ee134bcbcd5ed75d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle4/scripts.inc,56,Route110_TrickHousePuzzle4_Text_YujiPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle4/scripts.inc::Route110_TrickHousePuzzle4_Text_YujiPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_61b8609b3a90a06d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle4/scripts.inc,67,Route110_TrickHousePuzzle4_Text_PaulaPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle4/scripts.inc::Route110_TrickHousePuzzle4_Text_PaulaPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_dd6bdd9c31f663eb,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle6/scripts.inc,58,Route110_TrickHousePuzzle6_Text_SophiaPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle6/scripts.inc::Route110_TrickHousePuzzle6_Text_SophiaPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_cb9c7b339973ba1b,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle6/scripts.inc,71,Route110_TrickHousePuzzle6_Text_BennyPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle6/scripts.inc::Route110_TrickHousePuzzle6_Text_BennyPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_0195196a9179c8f3,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle6/scripts.inc,83,Route110_TrickHousePuzzle6_Text_SebastianPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle6/scripts.inc::Route110_TrickHousePuzzle6_Text_SebastianPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_cff115f02dfab0b6,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle7/scripts.inc,331,Route110_TrickHousePuzzle7_Text_JoshuaPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle7/scripts.inc::Route110_TrickHousePuzzle7_Text_JoshuaPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_268e45f51fc5f549,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle7/scripts.inc,343,Route110_TrickHousePuzzle7_Text_PatriciaPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle7/scripts.inc::Route110_TrickHousePuzzle7_Text_PatriciaPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_49443c2931b949e2,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle7/scripts.inc,355,Route110_TrickHousePuzzle7_Text_AlexisPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle7/scripts.inc::Route110_TrickHousePuzzle7_Text_AlexisPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_8f7227338a814d4d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle7/scripts.inc,366,Route110_TrickHousePuzzle7_Text_MarielaPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle7/scripts.inc::Route110_TrickHousePuzzle7_Text_MarielaPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_c061235174113c60,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle7/scripts.inc,376,Route110_TrickHousePuzzle7_Text_AlvaroPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle7/scripts.inc::Route110_TrickHousePuzzle7_Text_AlvaroPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_983dd26110fb3f4c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle7/scripts.inc,388,Route110_TrickHousePuzzle7_Text_EverettPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle7/scripts.inc::Route110_TrickHousePuzzle7_Text_EverettPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_b9fffe3d37fd4b79,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle8/scripts.inc,43,Route110_TrickHousePuzzle8_Text_VincentPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle8/scripts.inc::Route110_TrickHousePuzzle8_Text_VincentPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_99906586d454af7c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle8/scripts.inc,55,Route110_TrickHousePuzzle8_Text_KeiraPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle8/scripts.inc::Route110_TrickHousePuzzle8_Text_KeiraPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_d2d990a4535c1c60,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route110_TrickHousePuzzle8/scripts.inc,67,Route110_TrickHousePuzzle8_Text_LeroyPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route110_TrickHousePuzzle8/scripts.inc::Route110_TrickHousePuzzle8_Text_LeroyPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_674c18d43dd13d3c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route111/scripts.inc,563,Route111_Text_BattleOurFamily,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route111/scripts.inc::Route111_Text_BattleOurFamily,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_e885491523cd9829,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route111/scripts.inc,580,Route111_Text_VictorPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route111/scripts.inc::Route111_Text_VictorPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_2e1c3f0f7e18550d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route111/scripts.inc,594,Route111_Text_VictoriaPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route111/scripts.inc::Route111_Text_VictoriaPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_e73a0d17e56eb52d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route111/scripts.inc,606,Route111_Text_ViviPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route111/scripts.inc::Route111_Text_ViviPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_6429006cfcb49cf7,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route111/scripts.inc,620,Route111_Text_VickyPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route111/scripts.inc::Route111_Text_VickyPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_c9e9bec5a78125bb,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/Route120/scripts.inc,378,Route120_Text_StevenReadyForBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/Route120/scripts.inc::Route120_Text_StevenReadyForBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_9c12e91679e10aa6,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/RustboroCity/scripts.inc,1139,RustboroCity_Text_MayPassedBrineyWantToBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/RustboroCity/scripts.inc::RustboroCity_Text_MayPassedBrineyWantToBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
