id,raw_category,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,source_file,source_line,source_label
dlg_4597e780fdbb5c8e,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,380,LilycoveCity_ContestHall_Text_AllSeemToUseDifferentMoves
dlg_871ac53fecde3a73,trainer,Trainer,Spoken Trainer Dialogue,TRANSLATE_REQUIRED,DONE,Phase F Trainer Waves,Translate spoken trainer dialogue. Trainer class/name tables are not automatically included.,data/maps/LilycoveCity_ContestHall/scripts.inc,387,LilycoveCity_ContestHall_Text_PokemonSmarterThanTrainers
dlg_1f43089c9aa22bd6,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,391,LilycoveCity_ContestHall_Text_StillLoveSmartnessContests
dlg_a1c8611d63907412,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,397,LilycoveCity_ContestHall_Text_AreYouEnteringBeautyContest
dlg_f72bf68639e242d6,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,401,LilycoveCity_ContestHall_Text_EveryPokemonPristineBeauty
dlg_097b52892e27fdf6,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,406,LilycoveCity_ContestHall_Text_EyesWillBeGluedToMyBeauty
dlg_595a2ce6f821351f,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,412,LilycoveCity_ContestHall_Text_OverdidGrooming
dlg_91723fca7df61919,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,420,LilycoveCity_ContestHall_Text_JudgeWontSeeAuroraBeam
dlg_85fa307825a5df81,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,426,LilycoveCity_ContestHall_Text_PokemonLooksLikeYoungerMe
dlg_a39c98f25025135d,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,433,LilycoveCity_ContestHall_Text_WinBeautyContestMakesMeHappy
dlg_8c6d4d1ee5aecbac,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,438,LilycoveCity_ContestHall_Text_GanderAtAllThosePrettyPokemon
dlg_e706f71e73ca3a75,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,444,LilycoveCity_ContestHall_Text_CantWinOnBeautyAlone
dlg_591393251fb5d02a,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,450,LilycoveCity_ContestHall_Text_InTheMiddleOfContest
dlg_910db3da9af67bb1,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,456,LilycoveCity_ContestHall_Text_SuchCharmingCuteAppeals
dlg_6944f5e24eba0245,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,462,LilycoveCity_ContestHall_Text_MyAzurillWasDistracted
dlg_c03b6206c257ce3a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LilycoveCity_ContestHall/scripts.inc,466,LilycoveCity_ContestHall_Text_NeverWonBattleButContest
dlg_fd6b53744af60d81,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,470,LilycoveCity_ContestHall_Text_PetalDanceIsMarvel
dlg_1ceca65ee22d21b3,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,476,LilycoveCity_ContestHall_Text_MyMonAppealSoMuchCuter
dlg_f7450ef21cf0e26b,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,483,LilycoveCity_ContestHall_Text_MyChildIsInContest
dlg_000fbe215c6ce35d,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,486,LilycoveCity_ContestHall_Text_ComeOnDear
dlg_7646a23ec475b72c,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,490,LilycoveCity_ContestHall_Text_ThatGirlThereIsCutest
dlg_f64a84c44c3f4c95,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,496,LilycoveCity_ContestHall_Text_WantCuteMonOfMyOwn
dlg_7134177a23f1cb0b,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,501,LilycoveCity_ContestHall_Text_BeautyContestStage
dlg_41496ff093400600,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,505,LilycoveCity_ContestHall_Text_CuteContestStage
dlg_4288c752548a5f97,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestHall/scripts.inc,509,LilycoveCity_ContestHall_Text_SmartContestStage
dlg_6c55e0030ff50818,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,973,LilycoveCity_ContestLobby_Text_LadyGaveMePokeblockCase
dlg_2a81cb683b161b74,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,978,LilycoveCity_ContestLobby_Text_MakePokeblocksDifferentBerries
dlg_2213664851aa377a,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,983,LilycoveCity_ContestLobby_Text_YourPokemonSpurredMeToPaint
dlg_5947e7a0fb08507b,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,992,LilycoveCity_ContestLobby_Text_ShouldITakePaintingToMuseum
dlg_a51c69cd9ab804c1,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,1001,LilycoveCity_ContestLobby_Text_IllTakePaintingToMuseum
dlg_b5e48a6ec2519536,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,1010,LilycoveCity_ContestLobby_Text_TakeMementoOfPainting
dlg_dd3aeb44d4280742,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,1015,LilycoveCity_ContestLobby_Text_ReceivedARibbon
dlg_b8930c614f9a699d,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,1018,LilycoveCity_ContestLobby_Text_PutTheRibbonOnMon
dlg_46fb10cc0c8ee113,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,1022,LilycoveCity_ContestLobby_Text_OkaySeeYou
dlg_79bc9cf1f26dc54f,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,1025,LilycoveCity_ContestLobby_Text_TakeHomeButIdLikeToTakeToMuseum
dlg_5b753c689c752a6d,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,1031,LilycoveCity_ContestLobby_Text_FineThatsTheWayItIs
dlg_441a903817c441c1,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,1037,LilycoveCity_ContestLobby_Text_MasterRankHereICome
dlg_6da9cc7ac25377d0,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,1045,LilycoveCity_ContestLobby_Text_WholeVarietyOfPokemonHere
dlg_07ddd4176bd5557f,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,1051,LilycoveCity_ContestLobby_Text_ContestFeastForEyes
dlg_f1963f53a458601e,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,1057,LilycoveCity_ContestLobby_Text_ToughContestIsExtreme
dlg_0ea5f8f2a5d07b66,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,1063,LilycoveCity_ContestLobby_Text_LavishedCareOnMon
dlg_049e1d06e547c660,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_ContestLobby/scripts.inc,1069,LilycoveCity_ContestLobby_Text_MadePokeblocksWithFamily
dlg_7e79ea791adf67d9,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_CoveLilyMotel_1F/scripts.inc,75,LilycoveCity_CoveLilyMotel_1F_Text_GuestsDoubledByMascot
dlg_0f3bf62ab8213d3f,main_story,Story,Main Story,TRANSLATE_REQUIRED,DONE,Phase B/C/D + Phase F Batch01/Wave02,All intended main-story dialogue is in project scope.,data/maps/LilycoveCity_CoveLilyMotel_1F/scripts.inc,83,LilycoveCity_CoveLilyMotel_1F_Text_NoGuestsWithTeamAqua
dlg_a0a1a3d538d26e20,interaction,Unclassified,interaction,TRANSLATE_REQUIRED,DONE,,Player-facing Phase F scope locked: interaction requires Thai translation.,data/maps/LilycoveCity_CoveLilyMotel_1F/scripts.inc,89,LilycoveCity_CoveLilyMotel_1F_Text_CantSeeTheTV
dlg_f7e6b1272fb9b273,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_CoveLilyMotel_1F/scripts.inc,93,LilycoveCity_CoveLilyMotel_1F_Text_MonFoundLostItem
dlg_e76986264f7d25c4,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_CoveLilyMotel_1F/scripts.inc,101,LilycoveCity_CoveLilyMotel_1F_Text_HeardAquaHideoutBusted
dlg_a02cb41cf32d5eaa,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_CoveLilyMotel_1F/scripts.inc,111,LilycoveCity_CoveLilyMotel_1F_Text_HouseSittingMonCaughtBurglar
dlg_3ec1336d70f90747,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_CoveLilyMotel_1F/scripts.inc,119,LilycoveCity_CoveLilyMotel_1F_Text_BetterGetWorkingOnGuestsDinner
dlg_5d29abe80ee3c95b,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_CoveLilyMotel_2F/scripts.inc,67,LilycoveCity_CoveLilyMotel_2F_Text_ShowMeCompletedDex
dlg_87e38f1ebd5f9933,menu,Bulk-safe Menu Dialogue,Pokédex / PokéNav player-facing text,TRANSLATE_REQUIRED,DONE,Phase F Wave 22,"Translated in Phase F Wave 22; source-line sync, injection, source precompose and production build passed. Runtime OPTIONAL / WAIVED.",data/maps/LilycoveCity_CoveLilyMotel_2F/scripts.inc,76,LilycoveCity_CoveLilyMotel_2F_Text_FilledPokedexGiveYouThis
dlg_61fb32b89f1988e4,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_CoveLilyMotel_2F/scripts.inc,85,LilycoveCity_CoveLilyMotel_2F_Text_ImTheProgrammer
dlg_5f7604c86596b5ab,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_CoveLilyMotel_2F/scripts.inc,91,LilycoveCity_CoveLilyMotel_2F_Text_ImTheGraphicArtist
dlg_a8d53d5fd4a5f172,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_CoveLilyMotel_2F/scripts.inc,95,LilycoveCity_CoveLilyMotel_2F_Text_GirlsAreCute
dlg_3188624d5c3dc409,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_CoveLilyMotel_2F/scripts.inc,103,LilycoveCity_CoveLilyMotel_2F_Text_SeaBreezeTicklesHeart
dlg_ab40e2031463ab07,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_CoveLilyMotel_2F/scripts.inc,107,LilycoveCity_CoveLilyMotel_2F_Text_NeverLeaveWithoutGameBoy
dlg_f6bfc12c6b5e272c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LilycoveCity_CoveLilyMotel_2F/scripts.inc,113,LilycoveCity_CoveLilyMotel_2F_Text_SnoozingPreferBattles
dlg_0895852efea82331,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_CoveLilyMotel_2F/scripts.inc,129,LilycoveCity_CoveLilyMotel_2F_Text_ContestsDoTakeStrategy
dlg_267d5c287d14bd7d,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_DepartmentStoreRooftop/scripts.inc,186,LilycoveCity_DepartmentStoreRooftop_Text_SetDatesForClearOutSales
dlg_0aa3fd41add8b776,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_DepartmentStoreRooftop/scripts.inc,192,LilycoveCity_DepartmentStoreRooftop_Text_BeenWaitingForClearOutSale
dlg_477498396def9bfe,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_DepartmentStoreRooftop/scripts.inc,198,LilycoveCity_DepartmentStoreRooftop_Text_BoneDryThirsty
dlg_e8f99c299da24568,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_DepartmentStoreRooftop/scripts.inc,201,LilycoveCity_DepartmentStoreRooftop_Text_WhichDrinkWouldYouLike
dlg_30471496cec3d7bf,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_DepartmentStoreRooftop/scripts.inc,205,LilycoveCity_DepartmentStoreRooftop_Text_CanOfDrinkDroppedDown
dlg_78944682db75a3a4,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_DepartmentStoreRooftop/scripts.inc,209,LilycoveCity_DepartmentStoreRooftop_Text_ExtraCanOfDrinkDroppedDown
dlg_c8cd8621539d1739,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_DepartmentStoreRooftop/scripts.inc,214,LilycoveCity_DepartmentStoreRooftop_Text_NotEnoughMoney
dlg_b46e58629ae53022,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_DepartmentStoreRooftop/scripts.inc,217,LilycoveCity_DepartmentStoreRooftop_Text_DecidedAgainstBuyingDrink
dlg_2929fa71d96381cf,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_DepartmentStore_1F/scripts.inc,140,LilycoveCity_DepartmentStore_1F_Text_WelcomeToDeptStore
dlg_7b4dbc2d0b64dda4,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_DepartmentStore_1F/scripts.inc,143,LilycoveCity_DepartmentStore_1F_Text_IBuyAllSortsOfThings
dlg_0ec5323445e4a747,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_DepartmentStore_1F/scripts.inc,148,LilycoveCity_DepartmentStore_1F_Text_MomBuyingMeFurniture
dlg_5ed81d0f6ba4269e,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_DepartmentStore_1F/scripts.inc,152,LilycoveCity_DepartmentStore_1F_Text_BuyingSomethingForAzumarill
dlg_776173d37e4b9e06,optional_npc,Unclassified,optional_npc,TRANSLATE_REQUIRED,DONE,Phase F Wave 08,Translated in Phase F Wave 08; source precompose and build passed.,data/maps/LilycoveCity_DepartmentStore_1F/scripts.inc,156,LilycoveCity_DepartmentStore_1F_Text_Azumarill
dlg_0d565c7e161957a3,sign,Unclassified,sign,TRANSLATE_REQUIRED,DONE,,Player-facing Phase F scope locked: sign requires Thai translation.,data/maps/LilycoveCity_DepartmentStore_1F/scripts.inc,159,LilycoveCity_DepartmentStore_1F_Text_FloorNamesSign
